"","U7 NRO","U6 NRO","U5 NRO","U4 NRO","T7 NRO","T6 NRO","T5 NRO","T4 NRO","T4 Total","T5 Total","T6 Total","T7 Total","U4 Total","U5 Total","U6 Total","U7 Total"
"TK1",8.57861007954504,8.60745817994297,8.41526558788996,8.45910833261776,7.76836538006253,7.63932957014959,7.62597874268167,7.754816959,9.00222489344331,8.71988352922672,8.84764166002796,8.70700257447534,9.99550833933639,9.76866426782325,9.76533119099311,9.78375310289799
"TLR1",4.76687005010683,4.94866871130887,4.57645366286604,5.02775501291093,6.62813543877382,6.71967608216504,6.50936014266384,6.74781618198077,8.08891628369477,7.90089916895541,8.22545861989933,8.24656417975475,6.55828744586567,5.44856740245442,6.02683658807948,6.02062842750182
"GPR137B",6.68031788051277,6.81798075566924,6.65562615031912,6.73363316013079,8.46356905943636,8.65184289440958,8.87732943191312,8.60969923485452,8.945864487687,8.73459423432784,9.03440004267923,9.06060007601039,7.29026435571041,6.46289738005671,7.19187798437959,7.08597731654366
"TNF",5.58346202028878,5.56727930847565,5.41247708366482,6.15168950277279,7.64061960623556,7.6237866579784,7.49929192821002,7.36629081076895,7.88661408662138,7.78248956260742,8.09741236657931,7.96481687975109,5.81127019870306,6.12656401620925,5.50145744237412,5.57865369363918
"TNFAIP2",7.771588339253,7.83757197401356,7.76963934760339,8.27126439918277,9.37050056467068,9.52406891439248,9.4305977638143,9.60494204702208,8.49959794496714,8.53248562539193,8.69682542034862,8.58310824714101,7.6976792993257,7.16735631072298,7.15873519022129,7.12209529271725
"TNFAIP3",5.92230449080448,5.99250301211123,5.82012501014272,6.13253326307657,7.5038907654074,7.76049220479531,7.71061604261769,7.74250113009803,7.20631876353927,7.25856547670209,7.46449123222328,7.38967614026232,5.93870017487041,5.71850912150211,5.73044864760561,5.44176559318995
"TRAF1",7.43115604662811,7.50869366920956,7.5602604491196,7.83511357385738,9.04103042575029,9.25555566439787,9.29898779332954,9.53358511825355,8.33668551715897,8.35376290734881,8.72436437495815,8.58543542921687,7.10345220251877,6.17099589115009,6.4681310799533,6.57504256862751
"TST",6.95344900549059,7.04549086235772,6.97600780049944,6.70322477235139,5.90653033754622,5.98295523367986,6.06948287671549,5.60398804431496,7.63573344214162,7.72828516486708,7.62452394068784,7.51423253821428,8.45176865934385,8.50742010331399,8.48820767488477,8.58092226619015
"TUFM",11.2953832900698,11.2912881010947,11.2241965227702,10.8079054185499,9.52294290378939,9.54446772634064,9.46009683846059,9.46081398135402,9.3372957005755,9.48432804314863,9.47475210766363,9.40906391894171,10.8270621288446,10.5660683831617,11.0165976085241,10.797332463572
"CCR2",5.73062948210553,5.54230521339387,5.40229756509946,6.26987399583141,7.90951072011508,8.18436579272759,8.15560213422106,8.0143003376187,8.88063866481305,8.98067784122333,9.02777042540751,9.45484235000909,7.02393574390596,5.76865832123863,6.3534957877841,6.29439817103499
"TYK2",8.76436215596275,8.83838439454366,8.81879317158599,9.06246190376145,9.38999119793439,9.53961816715913,9.45130740709298,9.59393205838196,8.4611320843849,8.50342896901901,8.46924302175439,8.39393380220517,8.17900174696899,7.85528900261735,7.78650259468077,7.82779808134562
"TYMS",9.84270286581133,9.9697699529107,9.87879353974641,9.65794360384173,8.07429603973415,8.2004218285633,7.99939135265091,8.21772201714651,9.38848104987911,8.9069338412857,9.20672330903642,9.19890690662736,10.511525775784,10.1279138231889,10.6862863838174,10.5502113971092
"UBA7",7.72868512401801,7.69307255785911,7.53474312961849,8.19455781846741,9.9951228785831,10.0886894947074,9.89970733815762,10.0872754842023,9.42231809228234,9.33256767001471,9.41859181664829,9.4681357063582,7.78090174995564,6.94559041161022,6.92376479734803,6.96476053997683
"UBE2G2",9.56778629724814,9.65979640619433,9.73253528717913,9.56466486631603,8.48552085952706,8.55953057791383,8.68146137267044,8.76756194665558,7.64459637305006,7.53612510309793,7.86996293204018,7.62941988254263,8.65088597067122,8.5727229780857,8.77402536259797,8.55592287514635
"UBE2L3",7.05301837140018,7.11819527973217,7.18805758838184,6.85566492962786,6.92965375604141,6.87203088208982,6.6612401100578,6.70048163851912,8.49075476287235,8.41415521092543,8.42848359338389,8.33553324213288,8.63359518087264,8.47875675919441,8.48699642353649,8.62139326872
"UBE2N",8.1234053474586,7.98887205344306,8.14520279371152,7.86198029683051,7.48741334149013,7.86748477735697,7.56297930966273,7.65896212421304,9.19233990435102,9.26193129185867,9.30655411996506,9.28482193445554,9.52049408763917,9.17432869375042,9.55069344533338,9.56094381292594
"UFD1",9.60773939147472,9.34565288585332,9.50267653187639,9.16955585852012,8.76108927576232,9.14821113967108,8.39648086098571,8.76624775449286,10.8925456142685,10.9608701353379,10.9933456834321,10.8350836834571,11.0251097723737,10.9192708674766,10.9532707963235,11.1748727270811
"UNG",8.5660726437352,8.5051963051587,8.27460121806286,7.90062337539252,6.07652560573063,6.1621989972288,5.993441701647,5.92177666300665,7.30909860658269,7.10355626497106,7.44575228709871,7.38463286955991,9.37448912173281,9.38680337424219,9.84869541467108,9.66151015453043
"UQCRC1",8.30999632862422,8.3762783464753,8.2235253486439,7.90016133253519,7.28575297176951,7.27768565704559,7.23206780659202,7.29979128530454,9.04537546950271,8.8998467130336,8.84075974714411,8.90651220630844,9.30412765716359,9.34388264468714,9.55479724858913,9.64689979517697
"VARS1",9.24331539317316,9.41606291628735,9.2319680875582,8.6149706153518,7.39644299061183,7.37062509708227,7.44505712300162,7.3276164878504,7.30758549448483,7.4371848257685,7.26798580029131,7.26590125102894,8.88362289762435,8.92797139769695,9.27805910015213,9.27356612969023
"VBP1",6.4154684214312,6.32967046770512,6.25217969031883,5.31965836473399,4.76124358340074,5.02082178345848,4.64635642533004,5.13179813162418,8.0629004796662,7.7598519091581,8.34617384010143,8.2499919448513,9.26938938943956,8.50611073522336,9.53109467076512,9.26702577129158
"TMEM258",9.16858620678736,8.97075403163026,9.0664658367696,8.61718268401673,8.30892733349453,8.29195096330549,8.25969407171798,8.4605527764091,10.9258824735439,10.9718054261151,11.092414676216,11.0816893301686,11.1879293322959,10.967104093506,11.2296209473666,11.153775206612
"CLIP2",7.67277797607931,7.70152467536974,7.60371277789703,7.73739895090982,9.16846564228713,9.13252274010246,9.07122251660484,9.1550788743634,8.41077452712448,8.37864793352184,8.46991528726072,8.41444743941831,7.20140832676482,7.03191627448108,6.84812469741867,6.95951226071977
"GET1",6.98726947031746,6.98653068750843,7.16961858919665,6.94877516946367,6.18057426342961,6.70898129048008,6.48068113581415,6.50270513218797,7.8819705713171,7.81773641552101,8.01232789606209,7.86190449766535,8.46348267661359,8.48927934113087,8.8021664169114,8.65848858392177
"ZNF70",7.92604287764575,7.87395661244627,7.81599112572831,7.85694220739958,8.39709322013404,8.67739377678506,8.62770986305728,8.74528464744333,6.62936592573624,6.75421966149524,6.93479124046869,6.77352940508394,6.15142312750927,6.37789880470982,6.26928808250082,6.38151408056482
"MAP3K12",7.43625124533854,7.50301661245762,7.46664193046734,7.83026230438325,8.3045675121477,8.55814436950136,8.3302509195652,8.61124912268397,7.30918785571985,7.24030410748628,7.34017069041144,7.21994035470417,6.81495625231164,6.33460162720278,6.45421690092381,6.50039447515844
"LRP8",9.24789048068381,9.24169497157374,9.27202527974775,8.56193829085726,7.98470109871458,7.86042371484497,7.85144944651365,7.90445015079351,6.76454254015807,6.73271117027451,6.61272580215243,6.61997705524871,7.37514699875233,7.81310479983282,7.51184915369741,7.64628739979743
"BTG2",8.70879612870951,8.80846543943481,8.80233022514689,8.74343348496413,9.80075201308414,9.74343154973344,9.90087428219758,9.79656211647726,10.3852145856531,10.1239360933504,10.4320574531582,10.3475269222756,9.22609506847751,8.8122327649038,9.12369498772202,9.08999720918182
"SLC25A20",6.72270227811682,6.7333316691542,6.61148380320842,6.54832148319002,7.81915055774081,7.79170498122639,7.65465872327592,7.80471235281813,8.59852484422014,8.4599748015418,8.71868172492083,8.82877461499085,7.30103343706856,6.76071889580037,7.25030645126211,7.28253385977318
"MRPL57",7.49528195734194,7.16139936713672,7.38588880444476,6.98173361928595,6.09232599712269,5.94653471891464,6.00374872647295,6.20825346787101,7.42548403472857,7.52691223273129,7.44362376578214,7.52248960008685,8.0978452889274,7.76782261507488,8.14567831778404,8.15485669205142
"CAD",9.23802293977596,9.4151346472649,9.26815406493439,8.50852712775489,7.34452490075588,7.23907769464139,7.23111422423293,7.27771548623736,6.72917542882783,6.92640265915059,6.81267850901905,6.89866284390292,8.65338738961278,8.75506243418475,9.06632177075675,9.13508799141672
"CUEDC2",8.27732823493243,8.33947208091098,8.42562753582368,8.37624510547191,7.75315359599923,7.58966333334512,7.64357157805143,7.58804380405623,8.7616846506923,8.85886374111443,8.61531791077914,8.5846665279178,9.08278841726466,8.98142350044736,9.07683926417165,9.18639877044124
"CAMKV",8.7847149214284,8.98031892818047,8.86993492858133,7.68367294915754,5.38313254973701,5.54688033467723,5.21681667025681,5.45484270631102,5.17383189111276,5.40508256760724,5.18866142116864,5.33607208015283,7.63388810089097,7.83563276885297,8.63515371626501,8.47366458611929
"CENPM",8.74876737469326,8.39573402940813,8.59816739849673,8.58048423572362,7.46609204194256,7.1714415924168,7.09245042211303,7.43528147037491,7.80431559602323,7.66243941469558,7.61581944184126,7.75835462181003,9.06826871173254,9.15435194068392,9.04912586696319,9.1397176735554
"TMEM106C",7.09447067954962,6.98730988102568,6.93680157018576,6.77297569590402,6.1760777172473,6.39905888013834,6.00619801812692,6.38811893919117,7.36559720217495,7.30950345117403,7.57864238693839,7.46649882373215,8.31356953475698,8.16414046026884,8.4542312468859,8.38070930756367
"NUP37",6.65858049397558,6.70472482411902,6.4916844370593,6.16338925566943,5.5659576580406,5.57928099401326,5.42263336514368,5.67921398081142,8.19941818472352,8.06424534728679,8.57617726393384,8.43208733350868,9.33166488955019,9.16097659112584,9.55979257563174,9.44758421743108
"AHNAK",8.41620122949856,8.45077770825352,8.25103922859972,8.77328197044435,9.35123370351607,9.28000197267782,9.05920744839669,9.28677839278457,7.92347518542267,7.81896933455125,7.8796688134848,7.95580223738851,7.33474947705316,7.01934789630661,6.97685427989905,6.93813103444209
"SPATA5L1",6.60733759267148,6.89769558614028,6.73943471012475,6.24748431926356,5.23288006799258,5.60315207309402,5.41006989047465,5.4933895671763,6.54607594450555,6.45251839930129,6.76840230365383,6.79470096302972,7.65113308834495,7.8184010563958,8.02356605930791,7.99575646468885
"ST8SIA4",5.96531874654508,6.05706987293447,5.80250896390039,5.97724310435036,7.36534415606889,7.54469344679555,7.59787707966609,7.66329652392951,7.73940283007601,7.66890995345973,8.16461308732799,8.04201878187063,6.54576333523177,6.02796720349973,6.60507190716114,6.50243628808493
"NABP2",8.25846897662091,8.17048458846758,8.27997406451229,7.8324730863482,7.49966405098528,7.23922759310075,6.99566420419221,7.21981045172087,8.68361391435982,8.73037209330113,8.63148111966803,8.53788501824178,9.36961335805084,9.56587898627301,9.52913612331414,9.50172412881126
"POGLUT2",6.35512874425134,6.2899490722502,5.99135587826874,5.64531761143298,4.33135564825783,4.47488335770854,4.4580545444757,4.52597518918289,5.08914102000363,4.97821508420209,5.16861731082918,4.95412071181404,6.64816678663382,6.8682498881986,7.37398892360692,7.19249271184628
"TMEM109",9.33832447658227,9.37083524587481,9.08777689630247,9.00266732540829,8.28853702666708,8.39984643926027,8.39454093960728,8.27596797705144,9.43964619060195,9.48817470184716,9.55032290535874,9.28399012182188,10.2207851573607,10.4510900835394,10.2493440748481,10.331537102788
"DCTPP1",10.9429288578238,10.7558620777444,10.8252084428476,10.4632537217564,8.5942351251537,8.57513124183603,8.28707585483535,8.1984865456891,8.90610677758188,9.10949548482867,9.03015178314479,9.10614551616787,10.7317134252661,10.6465783111868,10.9823938311874,10.9907228258712
"CCDC86",8.58017289891188,8.61092916999669,8.40544691708441,7.63923135139322,6.31384582434028,5.84255922821572,6.00369201425367,6.15539930178265,6.31982398494923,6.53205578900213,6.57239844013798,6.2505522276044,8.3786540640674,8.39970797049921,8.8387015970673,8.76673871107177
"AIMP2",8.55581109065275,8.47906420442958,8.05198367059009,7.82538314526363,6.96126848348843,6.79394869086621,6.44763449294291,6.63834497883933,8.30064535292749,8.37447680512008,8.44828278502297,8.45692493269674,9.81573889315307,10.0348760444633,10.0050413345487,10.1287995703261
"IPO4",9.01203863875213,9.0989796727708,8.92481643363391,8.49695599415117,7.02852164632126,6.94501743321748,6.90982364745526,6.96075583955422,6.76029836042464,6.78983016608754,6.70536754932795,6.65217461040503,8.68143659297789,8.9361628981366,8.90970046150287,8.90959121642561
"GEMIN6",6.49071761901473,6.98566710472717,6.45496814147468,6.33582058847027,5.88067642117035,5.90018636559068,5.50526018639898,5.35367801423899,8.10455782193688,8.48625800291524,8.72421943027439,8.65362095373522,9.02182437352572,8.56333823992044,9.25381178204788,9.49480068890658
"DENND1C",8.54441547178899,8.69822991514717,8.59310217619479,8.9922350092835,9.55832124669165,9.72611630227066,9.65750181209196,9.69423276055496,8.58872297565816,8.6118664691929,8.46103970339074,8.42724822921174,7.98064504117001,7.71208227584463,7.48107066810616,7.53773647064946
"ANP32A-IT1",6.91258813109804,7.01150965699083,6.86577408868112,7.39622436172882,7.75282515287782,7.80885001353675,7.87740056791894,7.90610471161696,5.47378798425673,5.79956901249814,5.6209142956052,5.25475908128231,4.94617395107468,5.20161093400471,5.1632379306521,5.0126226308271
"PTGES2",9.31448505434827,9.33342511595088,9.23728898291649,9.06875694968095,8.11727794968387,7.98430877782164,8.14311434801591,8.13047702261689,7.68141733302971,7.81631362930514,7.81517740311115,7.76378121800915,8.58316513089362,8.73517769795722,8.55406901402115,8.63918268933566
"CENPT",9.09868185010809,9.09819897902094,9.17950312728351,8.870686765373,8.49843908051648,8.36907617373824,8.24959135475312,8.36217245113039,7.25089783312487,7.3749437210803,7.3023661100408,7.17544797694156,7.82774453180838,7.96174243267922,7.7655048502963,7.73618123448966
"PGGHG",9.21530241656069,9.37090705438307,9.43297038012065,9.5595267674766,9.7913826887838,10.2500433845315,10.1119537759483,10.3668487914096,8.23447653896892,8.05182505195999,8.32857594701658,8.03030338944649,7.79095430098318,7.64755210880087,7.4251481103126,7.45638973638376
"MYO19",8.59696986354803,8.63375406065666,8.64055919011177,8.12745559706355,7.13089103339424,7.41116333394786,7.35067346610148,7.54335493292168,6.24329219149779,6.25000264056458,6.56267010789453,6.52816782793419,7.63148511635631,7.62319727454314,7.80371507501387,7.66583439069074
"CPEB4",5.60699528538352,5.56743979149774,5.42609271703767,6.02314226192504,7.76154997945788,7.75699009013905,7.64210638849043,7.73475454620654,7.83453852515647,7.62344980419504,8.01867871148363,7.99041103992728,6.22806915801703,5.48127867457112,5.91843813161344,5.98256825807084
"YEATS4",7.34268114116211,7.5608584694934,7.37069509813237,6.75144252714583,5.39903082775735,5.83065020272678,5.47085137834439,5.9219709522135,7.0045856361699,6.83316472930554,7.25731856878855,7.09495550512552,8.44625625085999,8.22118011181963,8.91656478834306,8.66896902150463
"CDK2AP1",8.32118719485153,8.30244769795406,8.24762740134326,8.04859379000177,6.85480324838899,6.94804291806087,6.87036855688133,6.95988132829919,8.31303878083461,8.22873665368318,8.26551550088269,8.17161311964752,9.1355221664959,9.36126035469465,9.27406411349637,9.32590983191208
"SLC7A5",9.89580566752833,9.99155649217147,9.94354308748439,9.21434992788392,7.03709320336098,7.04393401386218,7.20985975129779,7.15985685364904,6.98273247201722,7.34629658613584,7.08256054642528,6.8840002650325,9.45117175499734,9.87651575534252,9.8851121485868,9.89852866885559
"CLPB",7.96198266694093,8.16742572210816,7.950900164749,7.5649861628454,6.70124750162601,6.75919404069616,6.68589590258782,6.91701130261118,6.32848188197462,6.35359403100297,6.40618946294937,6.36460822285388,7.71350542057155,7.91253277069302,8.01331220944517,7.94745199190981
"AKAP1",9.24283915914278,9.32550672466106,9.26801526759576,8.72073443190635,7.42559999499851,7.59340937845173,7.38519033466651,7.5495977575353,6.70029765396468,6.71708911623862,6.94534767094352,6.67006864459038,8.55075716986233,8.5884024501041,8.82442955338483,8.65570912606821
"CCNL2",10.2593316608663,10.3895219818822,10.2146379587365,10.0443415093995,10.207125604888,10.3287875935339,10.252135416264,10.3605631414695,8.22254835588084,7.76804530080154,8.2194027157578,8.18041723114923,8.01096871227119,8.23674622669982,7.93171514073847,8.10612732763464
"TRIM56",8.05785967071197,8.18456673411128,7.96980517812241,8.25028883422628,8.68772176468121,8.71811219865351,8.7488429531522,8.84209998316678,7.70520209835664,7.54253763656401,7.46298726917164,7.58653756308071,7.35357878291221,7.06576083240173,6.98630443990829,7.02399734333148
"TMEM14B",8.8484253409988,8.3654914710055,8.79242621039918,8.59704073354186,8.54423135542918,7.86351829764792,7.9934981405509,7.81374505402882,10.6045529580242,10.9367771313315,10.297706881261,10.6790235811048,10.8892937719449,10.870738335895,10.9961249212355,11.0784472355067
"ZNF239",7.24508558469776,7.08655825607757,7.10419222312536,6.54322099668596,5.03427338530751,5.11717699122603,4.99806224511115,5.01607591943503,4.8162205517436,5.01584856912747,4.82976305430145,4.9273813485961,6.06458947789146,6.07878162403379,6.59423992465793,6.50678826605934
"LAS1L",8.85754113487406,8.81615885160907,8.74468537959771,8.43021914911456,7.45360775243701,7.63506362716479,7.60021796639727,7.58019249397416,7.76135450085375,7.70203347556954,7.63709706058092,7.57972975338071,8.90107669543064,8.93647324042146,9.12032796333198,9.0037049789067
"QTRT1",9.69300373424825,9.78088962817623,9.79290873001979,9.49014293105972,8.31489310747119,8.33094754769139,8.19905698868442,8.32500311871041,8.0628847079521,8.10981030790641,7.93190622870336,7.81610929531033,9.1536182930084,9.26044744626877,9.33256763865769,9.26059742969497
"SLIRP",10.859254942712,10.5462913460321,10.7216668333032,10.0065083330814,8.15244792151993,8.37256496808118,8.30544681017257,8.63779228242184,9.96005043501755,10.0404691159967,10.3031687586422,10.1274438423866,11.7206169094409,11.0844751725257,11.8527983435161,11.6556766452479
"SEH1L",8.63977942879008,8.5652345149158,8.6928220741928,7.99531657654061,6.39704584399293,6.83235468374524,6.65318406448764,6.89436850939172,7.41097143799784,7.33985926709663,7.80749684977162,7.51948798659183,9.20207886871975,9.11907913213027,9.61075371424401,9.46289283949793
"CHAF1B",7.69241880771541,7.71617244285488,7.78162610126637,7.1895016831192,6.18278430254901,6.16989912090995,6.06467304504953,6.17335266699912,6.35321406264104,6.44191822176179,6.42605951060418,6.30655402869526,7.71552798374251,8.02404072621197,7.96705462419409,7.82918425282875
"LZTR1",8.30864640379952,8.51537356719528,8.4239809516193,8.25690103393643,7.85688993877759,7.90011228831717,7.89846799124702,7.94341473547782,6.88676590978625,6.76083195816755,6.7893723386991,6.85153544458381,7.3940325398359,7.35064526071646,7.27210867607416,7.13937589694255
"CAPG",9.03630593544198,9.14228099440069,8.68163552047827,9.2739066527147,10.7860204955965,10.7391156887494,10.5461330684367,10.7481482770906,11.82001609558,11.8581136434821,11.8704265866295,11.8742076273324,10.5356541720739,9.55042556455696,9.90893183398864,10.0199272538465
"PNPLA4",7.9356159775833,7.89519823312626,7.81799593437131,7.43952157977491,6.93782837158841,7.12021212709709,7.03215187536225,7.20103832472376,8.17612905048561,8.1199097229522,8.29696469943688,8.32605697129229,8.7294434496724,8.71046178447925,8.85420781225346,8.85595652967182
"NAA10",7.82655973269809,8.06951478303645,7.76928107802247,7.33600960703204,7.01650857320247,6.80922538361778,6.83904648893052,6.8379333377813,8.45055749729891,8.55881680100291,8.77547538505027,8.61536696815485,9.27875674418696,9.27650722623529,9.29639030767514,9.4249986208285
"PICALM",7.70445471073253,7.43765653723654,7.36603626745187,7.42917809909151,8.33284064943456,8.10845711930037,8.29559934616509,8.33758531176045,10.2909548140492,10.1399626511862,10.1903358952272,10.4334332143768,9.79497741475133,8.99713818940474,9.57670570523928,9.69936473202923
"CDC45",8.51429615879736,8.54803873004646,8.41793025631072,8.13329169014961,6.8218187241017,6.8426256706668,6.68668721533553,6.92392637370483,6.96853353016939,6.75173869229016,6.99675241143294,6.9105458214597,8.57757947483324,8.63481429757895,8.78978769802145,8.87955375454505
"FCRL4",4.74188495016657,5.01578611143804,5.04031953102301,5.14810855698329,6.74659672352177,6.91391890240996,6.87719353716436,7.04618514069226,7.04832144273217,7.10254015227108,7.5476675166117,7.38461299731837,5.59412899579377,5.18653468231736,5.15955846497907,5.28224318487567
"H2BC14",10.2786484805017,10.3434928621313,10.1001365343176,9.92753091706221,8.66459405908286,8.51357616676845,8.75786979109628,8.67715736379115,10.7388196750112,10.6303797503432,10.6440429228692,10.6143210072159,11.7720395298169,11.4957279115315,12.0108335770421,12.0304608889928
"SH3BGRL3",7.46843492336458,7.46660962099967,7.32960819741348,7.1487065837617,8.12416689716371,7.84502355172819,8.08856664415629,7.97962927208132,10.8677311804403,10.7052482415366,10.9622253594597,10.8417985999933,9.55974579701934,8.98082237604016,9.03477801548993,9.30555437146054
"H4C2",10.6170636531048,10.3954432412234,10.2848957118999,9.89287744221241,9.55339353279251,9.26537178546972,9.50663513838073,9.89667216027033,7.37058517552724,7.10076051352729,7.18365937187524,7.10158792583454,8.47234616560851,8.3453060511693,8.83835087057781,8.60345623401719
"GRWD1",8.36260403274514,8.38094888463551,8.20896952520611,8.19935519555933,7.38366383255409,7.26602022871001,7.40636693882123,7.36973213041769,7.84594647622196,7.7907254876504,7.67776882578932,7.69265617469117,8.63267025551069,8.82172675880629,8.68752215507439,8.72568275860696
"ANGPTL6",8.26485241867717,8.35652835591694,8.2609192339339,8.60573818093944,9.22640903341451,9.27194842065004,9.12626845388212,9.2590117056873,8.37249178895607,8.46308374437721,8.38438115238968,8.38573498387578,7.6039296876196,7.74454788681284,7.32212428161311,7.28383192791754
"HDAC10",8.26389196228031,8.37431044217547,8.21998544379771,8.42785148885132,8.5737874348799,8.53448805490514,8.56761420035471,8.55116499826176,6.92880188131404,7.20181611938994,6.92208762979785,6.82184537224017,6.7476109340233,7.07341861881367,6.59926758148129,6.68797788622263
"UXT",8.45067866986955,8.44921353218514,8.42289185823439,8.12942526857729,7.71080070982724,7.8850342455778,7.60630544439157,7.92666581174334,9.73387509548757,9.66376122617122,9.87682484223582,9.80741492726518,9.88073837878125,9.34609633736014,9.90071258857519,9.82613510660418
"NLRC5",8.85025469896019,9.0017129685526,8.89527394264547,9.27712820235924,9.74008041128891,9.92625706957332,9.82229640939365,10.0387752170413,8.71736231715249,8.5185938104148,8.76455032446302,8.67891748745782,8.25997242043277,7.84010906958516,7.80154634054397,7.80272020153811
"TMEM126A",5.68403029987225,5.74721433761799,5.80320610098443,5.1690355273946,4.94622595596192,5.46878150736574,5.33007893786227,5.37146769359008,9.06585642915127,8.47554762121346,9.40736322351351,8.94510503265698,9.41175735005145,8.73570639020638,9.23487186327425,9.26786874868764
"TMEM175",7.69279676822063,7.80648521618574,7.72673453056606,7.86708330603416,8.72708947955603,8.77100695421642,8.86443672711398,8.77367525020754,7.96742863065797,8.01285571972683,8.13194032660975,8.04922039961132,7.23192802842371,7.13423261316409,6.97932883665001,7.11239425817407
"LLPH",5.87518836582976,5.87486120993992,6.07029488370175,5.83627277611342,4.96274363697072,4.93762780380211,4.64295804414246,4.94274563310749,7.47325223893319,7.24982656706045,7.88766934092425,7.98146823979002,8.43658902746944,7.35917980402737,8.51557280851897,8.43774482536239
"UQCC2",7.92869578515875,7.59960135727404,7.64216937415266,7.36225325869056,6.75401626879408,6.63657205492786,6.27497276040711,6.76997009634956,8.87615285821182,8.89137317344411,8.98109156869917,8.79132003726911,9.17991171448146,9.08509120628776,9.35783416007625,9.46199196321097
"NAA38",8.16506092357149,8.08364577676686,8.01704254520285,7.74586049370352,7.39201771103152,7.23354516201149,6.89816781597197,7.41009795389188,9.55190829060912,9.52797318223215,9.60651158935386,9.63804996854401,9.71139292504738,9.98705519629046,9.87606390063423,9.97801715025323
"HVCN1",5.90595784237194,5.84015786383857,5.96229443611884,6.31993340400746,7.60525058652584,7.62940420008926,7.53428100482717,7.5335918633949,7.79396033661999,7.54872577956889,7.79017407873141,7.72132430671479,6.47999912752255,6.16854672507508,6.15760238764431,6.0605025141087
"ELOF1",7.82358474037998,7.90388096508682,7.88755741231716,7.60371377063546,7.58535635945856,7.82517098605873,7.11682831252831,7.60869957552924,9.11660181819947,9.2210307734268,9.24760584695945,9.25750899064853,9.63763971630337,9.39764833672914,9.50581865288668,9.43857446936526
"NIFK",8.99228403230786,9.04810782969738,9.09079326374547,8.38382575091427,7.28356686737941,7.5068068854014,7.66735307701641,7.25996263579941,9.03341844880298,9.06910726182591,9.16995728762448,9.23719518884777,9.94021456400803,9.61143561873688,10.2777670765116,10.2969072524865
"SYVN1",9.8656161174093,10.0284911192349,9.76498683844036,10.0494008220315,10.564274163506,10.6547378471282,10.5495589334271,10.6738211175513,9.66282711162943,9.55786999754741,9.70046439824512,9.56862735966125,9.18558187366557,8.94264518481658,8.87846018139074,8.83619178470315
"ZC3H8",7.17101171168565,7.17285220189798,7.26849904524078,6.86710877666722,5.94364479094249,6.12588750611121,6.28221335978444,5.76016730533779,7.15942762866067,6.8760187868184,7.05268782265435,7.04756169972567,8.29354445276118,8.34577496570195,8.86190728170017,8.85042517020372
"EBPL",9.47287874328469,9.10870196572311,9.37927380961008,9.28070896259803,7.6584579814747,7.7237309444409,7.55145777939813,7.6890508432807,8.61562883756055,8.78679194079737,8.33629849381884,8.44310988337149,9.72575828575097,9.41490217867043,10.0473273735367,10.0804187872555
"PPP1R9B",9.18684300721782,9.2002878527481,9.09896629850203,9.44089718519972,9.72515484073008,9.82540303200929,9.8981640554279,9.77497331424736,8.86700306217259,8.78403430312996,8.77914047837389,8.71048574008014,8.28707813919704,8.26259926998799,7.96094347723743,7.96970528342121
"CAT",8.09354899089997,8.18730774724329,8.07796655600147,7.89773217309286,8.44624864163088,8.64801441866552,8.44166377545449,8.62190668029273,9.95969966715804,9.82175620413268,10.1529553086472,10.0386989951536,9.59053187297291,9.37592974054525,9.69976335405183,9.49458679973925
"RAE1",8.3276291055562,8.38101271411179,8.12778134056214,7.84002861996307,7.28064436149616,7.47678740722304,7.17224491137108,7.56961809806437,8.81708980354889,8.58947246116356,8.96466401552043,8.81674410292346,9.62752182619066,9.38972110324961,9.82320999127357,9.65391421470363
"SEMA7A",7.7724409842419,7.95992512598967,7.54388148342348,8.56764506056377,9.95410936385256,10.1216772862764,10.059088635237,10.1486402229626,9.16236101601522,9.07718952278487,9.14856843882419,9.18748194581201,7.77449952281206,7.34545535745018,7.1206677281501,7.01028679824772
"ABHD14B",6.97700051506754,6.99024624676373,6.63052623416804,6.79119319326319,6.2498095566952,5.95598599696005,5.85385388737979,6.06922533476882,7.11678118400257,7.3469945030889,7.59902077647392,7.5187737447472,7.92017938780817,8.14367779591166,8.15280522168615,8.19215916096924
"HPDL",7.69626519861774,7.6076020293172,7.64631727049491,6.86149139554662,4.79625412641262,4.71845567201422,4.79610031243284,4.34390388413664,5.46456537317831,5.41700519358312,5.01226419452698,5.02732973813174,8.19710158748092,8.69949106573759,9.03090412164782,9.00262241909834
"TRIM52",7.99628737981159,7.97690196302067,8.11674101705049,7.52915145035751,7.89499476494531,7.89946067701219,8.01958173198663,7.90194679318338,6.01114828839963,6.02155945159099,6.02524069763788,5.96305193290463,5.95746716311482,6.04975282662665,6.33251405166115,6.18842867797377
"RPUSD4",7.71115871618731,7.70432220640941,7.58735048370164,7.12929292126634,6.19859896894347,6.42244871116136,6.16852793049027,6.45579785346486,7.27781249682394,7.1363139965719,7.113046095552,6.99947142667196,8.37485018318652,8.43629908950445,8.58502854141541,8.58034395122023
"UTP4",9.65357512169371,9.54862544194855,9.62007310337698,9.01510887572057,7.39778143152316,7.64993864567504,7.53605279364,7.60062693327941,8.49755929144315,8.40730457855404,8.88506632409485,8.68201080580581,10.2748911734704,10.101798611049,10.5719912854305,10.4261148211249
